Game Title,Console,Genre,Publisher,Developer,Critic Score,Sales,North American Sales,Japanese Sales,EU Sales,Other Sales,Release Year,Publisher Freq,Developer Freq
Resident Evil: Revelations 2,PS4,Action,Capcom,Capcom,0.6779878278666451,0.027559055118110246,0.01434426229508197,0.051643192488262914,0.025380710659898477,0.022435897435897436,2015,0.41802492809204217,0.6689497716894978
SpongeBob SquarePants: Battle for Bikini Bottom,XB,Platform,THQ,Heavy Iron Studios,0.6333333333333333,0.027559055118110246,0.04610655737704918,0.0,0.010152284263959392,0.00641025641025641,2003,0.6951102588686481,0.0776255707762557
Spider-Man 3,X360,Platform,Activision,Treyarch,0.5555555555555556,0.027559055118110246,0.050204918032786885,0.0,0.0040609137055837565,0.01282051282051282,2007,1.0,0.12557077625570776
Lego Marvel Super Heroes: Universe in Peril,PSV,Action,Warner Bros. Interactive Entertainment,TT Fusion,0.6779878278666451,0.027559055118110246,0.011270491803278689,0.0,0.03350253807106599,0.041666666666666664,2014,0.15819750719079578,0.09817351598173515
Spyro Orange: The Cortex Conspiracy,GBA,Action,Vivendi Games,Vicarious Visions,0.6779878278666451,0.02755905511811024,0.042008196721311473,0.0,0.015228426395939085,0.003205128205128205,2004,0.030680728667305847,0.2054794520547945
Beyond The Beyond,PS,Role-Playing,Sony Computer Entertainment,Camelot Software Planning,0.4222222222222222,0.02805118110236221,0.011270491803278689,0.16431924882629106,0.008121827411167513,0.01282051282051282,1996,0.5436241610738255,0.0319634703196347
Mega Man Star Force 2: Zerker x Ninja / Saurian,DS,Role-Playing,Capcom,Capcom,0.6779878278666451,0.027559055118110246,0.02459016393442623,0.14553990610328638,0.0,0.00641025641025641,2008,0.41802492809204217,0.6689497716894978
Dynasty Warriors 5: Xtreme Legends,PS2,Action,KOEI,Omega Force,0.6779878278666451,0.02755905511811024,0.011270491803278689,0.16431924882629106,0.008121827411167513,0.009615384615384614,2005,0.15052732502396932,0.3287671232876712
Hasbro Family Game Night,PS2,Misc,Electronic Arts,EA Bright Light,0.6779878278666451,0.027559055118110246,0.02868852459016394,0.0,0.02233502538071066,0.022435897435897436,2008,0.8072866730584851,0.0593607305936073
Rock Band 3,PS3,Misc,MTV Games,Harmonix Music Systems,0.911111111111111,0.028051181102362214,0.04405737704918033,0.0,0.00913705583756345,0.01923076923076923,2010,0.04122722914669223,0.13926940639269406
Jampack Summer 2002,PS2,Misc,Sony Computer Entertainment,Sony Computer Entertainment America,0.6779878278666451,0.027559055118110246,0.02868852459016394,0.0,0.02233502538071066,0.022435897435897436,2002,0.5436241610738255,0.0639269406392694
Trivial Pursuit,Wii,Misc,Electronic Arts,Adrenalin Interactive,0.7,0.02755905511811024,0.020491803278688527,0.0,0.03045685279187817,0.01923076923076923,2009,0.8072866730584851,0.0091324200913242
The Legend of Spyro: Dawn of the Dragon,Wii,Platform,Vivendi Games,Etranges Libellules,0.6779878278666451,0.02755905511811024,0.034836065573770496,0.0,0.017258883248730966,0.016025641025641024,2008,0.030680728667305847,0.0273972602739726
Far Cry Instincts,XB,Shooter,Ubisoft,Ubisoft Montreal,0.6779878278666451,0.028051181102362214,0.03278688524590164,0.0,0.024365482233502538,0.00641025641025641,2005,0.9693192713326941,0.3904109589041096
Blood Wake,XB,Shooter,Microsoft,Stormfront Studios,0.6779878278666451,0.027559055118110246,0.04405737704918033,0.0,0.012182741116751269,0.00641025641025641,2001,0.03547459252157238,0.04794520547945205
XIII,PS2,Shooter,Ubisoft,Ubisoft Paris,0.6779878278666451,0.027559055118110246,0.02868852459016394,0.0,0.02233502538071066,0.022435897435897436,2003,0.9693192713326941,0.1506849315068493
Madden NFL 06,GC,Sports,EA Sports,EA Tiburon,0.8555555555555554,0.027559055118110246,0.045081967213114756,0.0,0.01116751269035533,0.00641025641025641,2005,0.5167785234899328,0.4383561643835616
London 2012: The Official Video Game of the Olympic Games,X360,Sports,Sega,Sega Studios Australia,0.49999999999999994,0.027559055118110246,0.007172131147540985,0.0,0.04467005076142132,0.01923076923076923,2012,0.6126558005752636,0.00228310502283105
NHL 10,PS3,Sports,EA Sports,EA Canada,0.8999999999999999,0.027559055118110246,0.0389344262295082,0.0,0.012182741116751269,0.022435897435897436,2009,0.5167785234899328,0.6643835616438356
Bob the Builder: Can We Fix It?,PS,Action,THQ,Steel Monkeys,0.6779878278666451,0.02755905511811024,0.031762295081967214,0.0,0.02131979695431472,0.01282051282051282,2001,0.6951102588686481,0.00684931506849315
Nazo no Murasame-Jou (FDS),NES,Action,Nintendo,Nintendo EAD,0.6779878278666451,0.02755905511811024,0.0,0.2676056338028169,0.0,0.0,1986,0.36625119846596355,0.0319634703196347
ATV Offroad Fury: Blazin' Trails,PSP,Racing,Sony Computer Entertainment,Climax Group,0.5444444444444445,0.027559055118110246,0.054303278688524595,0.0,0.0,0.01282051282051282,2005,0.5436241610738255,0.11187214611872145
Bratz 4 Real,DS,Adventure,THQ,THQ,0.6779878278666451,0.027559055118110246,0.02971311475409836,0.0,0.02233502538071066,0.01923076923076923,2007,0.6951102588686481,0.19406392694063926
SpongeBob SquarePants Featuring Nicktoons: Globs of Doom,DS,Action,THQ,Natsume,0.6779878278666451,0.02755905511811024,0.05327868852459017,0.0,0.0,0.01282051282051282,2008,0.6951102588686481,0.0730593607305936
Resident Evil Outbreak File #2,PS2,Action,Capcom,Capcom Production Studio 1,0.5333333333333332,0.02755905511811024,0.0194672131147541,0.07981220657276995,0.015228426395939085,0.016025641025641024,2005,0.41802492809204217,0.0
LEGO Jurassic World,WiiU,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,0.6779878278666451,0.027559055118110246,0.02971311475409836,0.014084507042253521,0.020304568527918784,0.016025641025641024,2015,0.15819750719079578,0.3447488584474886
Starlink: Battle for Atlas,NS,Action-Adventure,Ubisoft,Ubisoft Toronto,0.7222222222222221,0.027559055118110246,0.035860655737704916,0.0,0.017258883248730966,0.016025641025641024,2018,0.9693192713326941,0.01141552511415525
BlazBlue: Calamity Trigger,PS3,Fighting,Aksys Games,Arc System Works,0.8333333333333333,0.028051181102362214,0.036885245901639344,0.028169014084507043,0.010152284263959392,0.01923076923076923,2009,0.099712368168744,0.1689497716894977
Ultra Street Fighter II: The Final Challengers,NS,Fighting,Capcom,Capcom,0.6666666666666665,0.027559055118110246,0.022540983606557378,0.04225352112676056,0.02233502538071066,0.01282051282051282,2017,0.41802492809204217,0.6689497716894978
Rapala: We Fish,Wii,Sports,Activision,FUN Labs,0.6779878278666451,0.028051181102362214,0.05327868852459017,0.0,0.0020304568527918783,0.01282051282051282,2009,1.0,0.04794520547945205
Top Spin 3,PS3,Sports,2K Sports,Pam Development,0.7555555555555555,0.027559055118110246,0.00819672131147541,0.0,0.03756345177664974,0.03846153846153846,2008,0.174496644295302,0.01141552511415525
Up,Wii,Adventure,THQ,THQ,0.6779878278666451,0.027559055118110246,0.022540983606557378,0.0,0.02944162436548223,0.01923076923076923,2009,0.6951102588686481,0.19406392694063926
Petz Dogz 2,Wii,Simulation,Ubisoft,Yuke's Media Creations,0.6779878278666451,0.027559055118110246,0.05327868852459017,0.0,0.0010152284263959391,0.01282051282051282,2007,0.9693192713326941,0.04794520547945205
Harvest Moon: The Tale of Two Towns,DS,Simulation,Natsume,Marvelous Interactive,0.5888888888888888,0.028051181102362214,0.02766393442622951,0.10328638497652583,0.006091370558375634,0.009615384615384614,2011,0.07382550335570469,0.12557077625570776
Harvest Moon: Sunshine Islands,DS,Simulation,Natsume,Marvelous Interactive,0.8888888888888888,0.028051181102362214,0.035860655737704916,0.07981220657276995,0.003045685279187817,0.009615384615384614,2009,0.07382550335570469,0.12557077625570776
The Sims 3: World Adventures,PC,Simulation,Electronic Arts,EA Redwood Shores,0.7999999999999998,0.02755905511811024,0.0020491803278688526,0.0,0.0182741116751269,0.11858974358974357,2009,0.8072866730584851,0.13013698630136986
Super Bomberman,SNES,Puzzle,Hudson Soft,Produce!,0.6779878278666451,0.02755905511811024,0.0,0.2676056338028169,0.0,0.0,1993,0.08053691275167785,0.01141552511415525
NBA Hangtime,N64,Sports,Midway Games,Fun Com,0.6779878278666451,0.02755905511811024,0.04918032786885246,0.0,0.008121827411167513,0.0,1997,0.24352828379674019,0.0
WWE 2K17,XOne,Sports,2K Games,Yuke's,0.6779878278666451,0.027559055118110246,0.026639344262295084,0.0,0.026395939086294416,0.016025641025641024,2016,0.11505273250239692,0.06621004566210045
FIFA World Cup Germany 2006,PS2,Sports,EA Sports,EA Canada,0.7666666666666666,0.02755905511811024,0.04815573770491803,0.0,0.0020304568527918783,0.02564102564102564,2006,0.5167785234899328,0.6643835616438356
"Warhammer 40,000: Space Marine",X360,Shooter,THQ,Relic Entertainment,0.7,0.027559055118110246,0.025614754098360656,0.0,0.026395939086294416,0.01923076923076923,2011,0.6951102588686481,0.00684931506849315
Battlefield 2: Modern Combat,XB,Shooter,Electronic Arts,Digtal Illusions,0.7222222222222221,0.027066929133858275,0.039959016393442626,0.0,0.015228426395939085,0.00641025641025641,2005,0.8072866730584851,0.00228310502283105
The Lord of the Rings: The Return of the King,GBA,Role-Playing,Electronic Arts,Griptonite Games,0.711111111111111,0.027066929133858275,0.04098360655737705,0.0,0.015228426395939085,0.003205128205128205,2003,0.8072866730584851,0.09360730593607305
Xenoblade Chronicles,3DS,Role-Playing,Nintendo,Monolith Soft,0.8444444444444443,0.027066929133858275,0.02459016393442623,0.06103286384976526,0.015228426395939085,0.01282051282051282,2015,0.36625119846596355,0.02511415525114155
Hamtaro: Ham-Hams Unite!,GBC,Role-Playing,Nintendo,Shogakukan,0.6779878278666451,0.027066929133858275,0.0,0.26291079812206575,0.0,0.0,2002,0.36625119846596355,0.0
WWE Raw 2,XB,Fighting,THQ,"Anchor, Inc.",0.6779878278666451,0.027066929133858275,0.04405737704918033,0.0,0.01116751269035533,0.00641025641025641,2003,0.6951102588686481,0.0
Fatal Fury Special,SNES,Fighting,Takara,Takara,0.6779878278666451,0.027066929133858275,0.0,0.26291079812206575,0.0,0.0,1995,0.014381591562799615,0.04337899543378995
Harry Potter Collection,PS2,Misc,Electronic Arts,Electronic Arts,0.6779878278666451,0.027066929133858275,0.02868852459016394,0.0,0.02131979695431472,0.022435897435897436,2007,0.8072866730584851,0.1415525114155251
Yu-Gi-Oh! World Championship Tournament 2004,GBA,Misc,Konami,KCEJ,0.6779878278666451,0.027066929133858275,0.04098360655737705,0.0,0.015228426395939085,0.003205128205128205,2004,0.7363374880153403,0.00684931506849315
Soul Sacrifice,PSV,Misc,Sony Computer Entertainment,Marvelous Entertainment,0.6779878278666451,0.027066929133858275,0.015368852459016393,0.10328638497652583,0.01116751269035533,0.02564102564102564,2013,0.5436241610738255,0.0182648401826484
LEGO Rock Band,X360,Misc,Warner Bros. Interactive,TT Games / Harmonix Music Systems,0.7,0.027066929133858275,0.04098360655737705,0.0,0.01116751269035533,0.016025641025641024,2009,0.11984659635666346,0.00684931506849315
ESPN NFL Football,PS2,Sports,Sega,Visual Concepts,0.6779878278666451,0.027066929133858275,0.02766393442622951,0.0,0.02131979695431472,0.022435897435897436,2003,0.6126558005752636,0.30365296803652964
Major League Baseball 2K5,XB,Sports,2K Sports,Kush Games,0.6779878278666451,0.027066929133858275,0.05327868852459017,0.0,0.0020304568527918783,0.00641025641025641,2005,0.174496644295302,0.06164383561643835
NCAA Football 07,XB,Sports,EA Sports,EA Sports,0.8666666666666667,0.027066929133858275,0.0430327868852459,0.0,0.012182741116751269,0.003205128205128205,2006,0.5167785234899328,0.1004566210045662
Bolt,Wii,Adventure,Disney Interactive Studios,Avalanche Software,0.6779878278666451,0.027066929133858275,0.0194672131147541,0.0,0.03147208121827411,0.01923076923076923,2008,0.18983700862895495,0.1552511415525114
Yu-Gi-Oh! Reshef of Destruction,GBA,Strategy,Konami,Konami,0.6779878278666451,0.027066929133858275,0.04098360655737705,0.0,0.015228426395939085,0.003205128205128205,2004,0.7363374880153403,0.9315068493150684
Final Fantasy IV: The Complete Collection,PSP,Role-Playing,Square Enix,Matrix Software,0.7777777777777777,0.027066929133858275,0.013319672131147542,0.1267605633802817,0.00913705583756345,0.01923076923076923,2011,0.19942473633748803,0.02054794520547945
Fullmetal Alchemist and the Broken Angel,PS2,Role-Playing,Square Enix,Racjin,0.6779878278666451,0.027559055118110246,0.015368852459016393,0.12206572769953052,0.012182741116751269,0.01282051282051282,2005,0.19942473633748803,0.0091324200913242
Top Spin 3,X360,Sports,2K Sports,Pam Development,0.7888888888888888,0.027066929133858275,0.009221311475409836,0.0,0.04060913705583757,0.022435897435897436,2008,0.174496644295302,0.01141552511415525
All-Star Baseball 2002,PS2,Sports,Acclaim Entertainment,Acclaim Entertainment,0.6779878278666451,0.027066929133858275,0.02766393442622951,0.0,0.02131979695431472,0.022435897435897436,2001,0.1860019175455417,0.06164383561643835
WWE 2K16,PS3,Sports,Take-Two Interactive,Yuke's,0.6779878278666451,0.027066929133858275,0.02459016393442623,0.0,0.023350253807106598,0.02884615384615384,2015,0.049856184084372,0.06621004566210045
Dr. Seuss' The Cat in the Hat,PS2,Adventure,VU Games,Magenta Software,0.6779878278666451,0.027066929133858275,0.02766393442622951,0.0,0.02131979695431472,0.022435897435897436,2003,0.06999041227229147,0.01141552511415525
Backyard NFL Football,GBA,Sports,Infogrames,Torus Games,0.6779878278666451,0.027066929133858275,0.04098360655737705,0.0,0.015228426395939085,0.003205128205128205,2002,0.05752636625119846,0.13013698630136986
Everybody's Golf,PS4,Sports,Sony Interactive Entertainment,Clap Hanz,0.7888888888888888,0.027559055118110246,0.012295081967213115,0.07981220657276995,0.02233502538071066,0.01923076923076923,2017,0.03643336529242569,0.02511415525114155
Tetris Party Deluxe,Wii,Puzzle,Majesco,"Tetris Online, Inc",0.7,0.027066929133858275,0.03381147540983607,0.009389671361502348,0.016243654822335026,0.016025641025641024,2010,0.21668264621284755,0.00228310502283105
Frontlines: Fuel of War,X360,Shooter,THQ,Kaos Studios,0.6779878278666451,0.027066929133858275,0.034836065573770496,0.004694835680751174,0.015228426395939085,0.016025641025641024,2008,0.6951102588686481,0.0091324200913242
Jillian Michaels Fitness Ultimatum 2010,Wii,Sports,Majesco,Collision Studios,0.6779878278666451,0.027066929133858275,0.05225409836065574,0.0,0.0010152284263959391,0.01282051282051282,2009,0.21668264621284755,0.02968036529680365
Arena Football,PS2,Sports,EA Sports,EA Tiburon,0.6779878278666451,0.027559055118110246,0.02868852459016394,0.0,0.02233502538071066,0.022435897435897436,2006,0.5167785234899328,0.4383561643835616
Wolfenstein,X360,Shooter,Activision,Raven Software,0.7,0.027066929133858275,0.02868852459016394,0.0,0.02233502538071066,0.01923076923076923,2009,1.0,0.0547945205479452
DOOM VFR,PS4,Shooter,Bethesda Softworks,id Software,0.6779878278666451,0.027066929133858275,0.022540983606557378,0.0,0.025380710659898477,0.02884615384615384,2017,0.10738255033557047,0.0273972602739726
Soldier of Fortune: Gold Edition,PS2,Shooter,Majesco,Pipe Dream Interactive,0.6779878278666451,0.027066929133858275,0.02766393442622951,0.0,0.02131979695431472,0.022435897435897436,2001,0.21668264621284755,0.0091324200913242
Mega Man X2,SNES,Platform,Capcom,Capcom,0.6779878278666451,0.027066929133858275,0.009221311475409836,0.2112676056338028,0.0020304568527918783,0.0,1994,0.41802492809204217,0.6689497716894978
Blinx: The Time Sweeper,XB,Platform,Microsoft Game Studios,Artoon,0.6444444444444444,0.027066929133858275,0.039959016393442626,0.0,0.015228426395939085,0.00641025641025641,2002,0.087248322147651,0.01598173515981735
Petz Wild Animals: Tigerz,DS,Simulation,Ubisoft,Magic Pockets,0.6779878278666451,0.027066929133858275,0.05327868852459017,0.0,0.0,0.01282051282051282,2008,0.9693192713326941,0.06621004566210045
The Sims: Bustin' Out,XB,Simulation,Electronic Arts,Maxis,0.6779878278666451,0.027066929133858275,0.04098360655737705,0.0,0.01421319796954315,0.00641025641025641,2003,0.8072866730584851,0.1598173515981735
True Crime: Streets of LA,GC,Action,Activision,EXAKT Entertainment,0.7888888888888888,0.027559055118110246,0.045081967213114756,0.0,0.01116751269035533,0.00641025641025641,2003,1.0,0.01598173515981735
Disney Infinity 3.0,PS3,Action,Disney Interactive Studios,Avalanche Software,0.6779878278666451,0.027066929133858275,0.022540983606557378,0.0,0.025380710659898477,0.02884615384615384,2015,0.18983700862895495,0.1552511415525114
Tom Clancy's HAWX,PS3,Action,Ubisoft,Ubisoft Romania,0.7222222222222221,0.02755905511811024,0.02151639344262295,0.02347417840375587,0.02233502538071066,0.02884615384615384,2009,0.9693192713326941,0.0319634703196347
Batman Begins,PS2,Action,Electronic Arts,Eurocom Entertainment Software,0.6779878278666451,0.027066929133858275,0.02766393442622951,0.0,0.02131979695431472,0.022435897435897436,2005,0.8072866730584851,0.1415525114155251
Enslaved: Odyssey to the West,PS3,Action,Namco Bandai,Ninja Theory,0.7666666666666666,0.027066929133858275,0.02459016393442623,0.004694835680751174,0.023350253807106598,0.02564102564102564,2010,0.31831255992329816,0.0091324200913242
No More Heroes,Wii,Action,Ubisoft,Grasshopper Manufacture,0.7999999999999998,0.027066929133858275,0.02971311475409836,0.018779342723004695,0.017258883248730966,0.016025641025641024,2008,0.9693192713326941,0.0365296803652968
Tony Hawk's Proving Ground,X360,Sports,Activision,Neversoft Entertainment,0.6888888888888889,0.027066929133858275,0.050204918032786885,0.0,0.0020304568527918783,0.01282051282051282,2007,1.0,0.11643835616438356
Assassin's Creed: Unity,PC,Action,Ubisoft,Ubisoft Montreal,0.6779878278666451,0.027066929133858275,0.020491803278688527,0.0,0.03147208121827411,0.01282051282051282,2014,0.9693192713326941,0.3904109589041096
Sonic Forces,PS4,Platform,Sega,Sonic Team,0.6779878278666451,0.027066929133858275,0.015368852459016393,0.004694835680751174,0.03147208121827411,0.02884615384615384,2017,0.6126558005752636,0.13470319634703196
The Incredible Hulk,GBA,Platform,Universal Interactive,Pocket Studios,0.5555555555555556,0.027066929133858275,0.04098360655737705,0.0,0.015228426395939085,0.003205128205128205,2003,0.014381591562799615,0.01598173515981735
"Monsters, Inc. Scream Team",PS,Platform,Sony Computer Entertainment,Artificial Mind and Movement,0.6779878278666451,0.027066929133858275,0.031762295081967214,0.0,0.02131979695431472,0.01282051282051282,2001,0.5436241610738255,0.1552511415525114
Dora The Explorer: Dora Saves the Snow Princess,Wii,Platform,2K Play,High Voltage Software,0.6779878278666451,0.027066929133858275,0.050204918032786885,0.0,0.0020304568527918783,0.01282051282051282,2008,0.03355704697986577,0.1552511415525114
Resident Evil 2,N64,Action,Capcom,Angel Studios,0.8888888888888888,0.027066929133858275,0.039959016393442626,0.03286384976525822,0.00913705583756345,0.003205128205128205,1999,0.41802492809204217,0.0273972602739726
Manhunt 2,PS2,Action,Rockstar Games,Rockstar London,0.6779878278666451,0.027066929133858275,0.02766393442622951,0.0,0.02131979695431472,0.022435897435897436,2007,0.08820709491850431,0.0045662100456621
Need for Speed: Most Wanted,GC,Racing,Electronic Arts,EA Canada,0.8222222222222222,0.027066929133858275,0.04405737704918033,0.0,0.01116751269035533,0.00641025641025641,2005,0.8072866730584851,0.6643835616438356
NASCAR Rumble,PS,Racing,Electronic Arts,Electronic Arts,0.6779878278666451,0.027066929133858275,0.031762295081967214,0.0,0.02131979695431472,0.01282051282051282,2000,0.8072866730584851,0.1415525114155251
MX 2002 Featuring Ricky Carmichael,PS2,Racing,THQ,Pacific Coast Power & Light,0.7777777777777777,0.027066929133858275,0.02766393442622951,0.0,0.02131979695431472,0.022435897435897436,2001,0.6951102588686481,0.02511415525114155
Petz Dogz 2,PS2,Simulation,Ubisoft,Yuke's Media Creations,0.6779878278666451,0.027066929133858275,0.02868852459016394,0.0,0.02131979695431472,0.022435897435897436,2007,0.9693192713326941,0.04794520547945205
Just Cause 4,PS4,Action-Adventure,Square Enix,Avalanche Studios,0.6779878278666451,0.027066929133858275,0.018442622950819672,0.014084507042253521,0.026395939086294416,0.02884615384615384,2018,0.19942473633748803,0.0273972602739726
Archer Maclean's Mercury,PSP,Puzzle,Ignition Entertainment,Awesome Studios,0.7444444444444445,0.027066929133858275,0.017418032786885248,0.0,0.024365482233502538,0.04807692307692307,2005,0.039309683604985615,0.0
Ms. Pac-Man Maze Madness,GBA,Puzzle,"Destination Software, Inc",Full-Fat,0.6779878278666451,0.027066929133858275,0.04098360655737705,0.0,0.015228426395939085,0.003205128205128205,2004,0.031639501438159155,0.00684931506849315
Classic NES Series: Dr. Mario,GBA,Puzzle,Nintendo,Nintendo,0.6779878278666451,0.027066929133858275,0.031762295081967214,0.06103286384976526,0.01116751269035533,0.003205128205128205,2004,0.36625119846596355,0.13013698630136986
Barbie Groovy Games,GBA,Misc,Universal Interactive,Digital Illusions (DICE),0.2222222222222222,0.027066929133858275,0.04098360655737705,0.0,0.015228426395939085,0.003205128205128205,2002,0.014381591562799615,0.0
DS Bimoji Training,DS,Misc,Nintendo,Nuevo Retro Games / NST,0.6779878278666451,0.027066929133858275,0.0,0.26291079812206575,0.0,0.0,2008,0.36625119846596355,0.00228310502283105
Dogz,DS,Simulation,Ubisoft,MTO,0.6779878278666451,0.027066929133858275,0.05122950819672131,0.0,0.0010152284263959391,0.01282051282051282,2006,0.9693192713326941,0.07077625570776255
The Amazing Spider-Man 2 (2014),PS4,Action-Adventure,Activision,Beenox,0.6779878278666451,0.02755905511811024,0.020491803278688527,0.009389671361502348,0.026395939086294416,0.02884615384615384,2014,1.0,0.07990867579908675
Metroid: Samus Returns,3DS,Action-Adventure,Nintendo,Mercury Steam,0.8999999999999999,0.027559055118110246,0.030737704918032786,0.03286384976525822,0.015228426395939085,0.016025641025641024,2017,0.36625119846596355,0.01598173515981735
Kingdom Come: Deliverance,PS4,Role-Playing,Deep Silver,Warhorse Studios,0.6779878278666451,0.027066929133858275,0.018442622950819672,0.0,0.0284263959390863,0.02884615384615384,2018,0.10930009587727708,0.00228310502283105
NHL Hitz 20-02,PS2,Sports,Midway Games,EA Black Box,0.6779878278666451,0.027559055118110246,0.02868852459016394,0.0,0.02233502538071066,0.022435897435897436,2001,0.24352828379674019,0.10730593607305935
Army Men: Sarge's Heroes,PS,Action,3DO,3DO,0.6779878278666451,0.027066929133858275,0.031762295081967214,0.0,0.02131979695431472,0.01282051282051282,2000,0.04218600191754554,0.07534246575342465
Breath of Fire IV,PS,Role-Playing,Capcom,Capcom,0.8222222222222222,0.027559055118110246,0.011270491803278689,0.1596244131455399,0.008121827411167513,0.01282051282051282,2000,0.41802492809204217,0.6689497716894978
Odin Sphere,PS2,Role-Playing,Atlus,Vanillaware,0.7777777777777777,0.027066929133858275,0.023565573770491805,0.04225352112676056,0.0182741116751269,0.01923076923076923,2007,0.21572387344199426,0.0228310502283105
NCAA March Madness 07,PS2,Sports,EA Sports,EA Canada,0.6779878278666451,0.027559055118110246,0.02868852459016394,0.0,0.02233502538071066,0.022435897435897436,2007,0.5167785234899328,0.6643835616438356
Tony Hawk's Project 8,PSP,Sports,Activision,Page 44 Studios,0.5888888888888888,0.027066929133858275,0.042008196721311473,0.0,0.008121827411167513,0.022435897435897436,2006,1.0,0.02511415525114155
Cabela's Big Game Hunter 2005 Adventures,PS2,Sports,Activision,Activision,0.6779878278666451,0.027066929133858275,0.02868852459016394,0.0,0.02131979695431472,0.022435897435897436,2004,1.0,0.228310502283105
Knockout Kings 2001,PS2,Fighting,EA Sports,Black Ops Entertainment,0.6779878278666451,0.027066929133858275,0.02868852459016394,0.0,0.02131979695431472,0.022435897435897436,2001,0.5167785234899328,0.03424657534246575
Inazuma Eleven GO: Dark / Shine,3DS,Role-Playing,Level 5,Level 5,0.6779878278666451,0.026574803149606308,0.0,0.22535211267605634,0.007106598984771575,0.0,2011,0.02972195589645254,0.10273972602739725
Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,PS,Shooter,D3 Publisher,Taito Corporation,0.6779878278666451,0.027066929133858275,0.031762295081967214,0.0,0.02131979695431472,0.01282051282051282,2001,0.1860019175455417,0.12100456621004566
Soul Reaver 2,PS2,Adventure,Eidos Interactive,Crystal Dynamics,0.6779878278666451,0.026574803149606308,0.02766393442622951,0.0,0.02131979695431472,0.022435897435897436,2001,0.19942473633748803,0.1004566210045662
Lords of the Fallen,PS4,Role-Playing,Namco Bandai Games,DECK13 Interactive,0.6779878278666451,0.026574803149606308,0.020491803278688527,0.009389671361502348,0.024365482233502538,0.02884615384615384,2014,0.3125599232981783,0.0182648401826484
SD Gundam G Generation Zero,PS,Strategy,Bandai,Bandai,0.6779878278666451,0.026574803149606308,0.0,0.23943661971830987,0.0,0.01282051282051282,1999,0.14381591562799617,0.15753424657534246
Super Robot Taisen F Kanketsuhen,SAT,Strategy,Banpresto,Banpresto,0.6779878278666451,0.026574803149606308,0.0,0.25821596244131456,0.0,0.0,1998,0.05848513902205177,0.14840182648401826
Shin Super Robot Taisen,PS,Strategy,Banpresto,Winky Soft,0.6779878278666451,0.027066929133858275,0.0,0.24413145539906103,0.0,0.01282051282051282,1996,0.05848513902205177,0.00228310502283105
Lips: Number One Hits,X360,Music,Microsoft Game Studios,iNiS,0.6779878278666451,0.026574803149606308,0.015368852459016393,0.0,0.03451776649746193,0.01923076923076923,2009,0.087248322147651,0.02054794520547945
Viva Pinata: Pocket Paradise,DS,Simulation,THQ,Rare Ltd.,0.7888888888888888,0.026574803149606308,0.026639344262295084,0.0,0.023350253807106598,0.01923076923076923,2008,0.6951102588686481,0.04337899543378995
WWF Raw (2002),XB,Fighting,THQ,Anchor,0.6111111111111112,0.026574803149606308,0.04098360655737705,0.0,0.013197969543147208,0.00641025641025641,2002,0.6951102588686481,0.00228310502283105
Disney Infinity 2.0: Marvel Super Heroes,XOne,Action-Adventure,Disney Interactive Studios,Avalanche Software,0.6779878278666451,0.026574803149606308,0.035860655737704916,0.0,0.015228426395939085,0.016025641025641024,2014,0.18983700862895495,0.1552511415525114
Skylanders: SuperChargers,X360,Action-Adventure,Activision,Vicarious Visions,0.6779878278666451,0.026574803149606308,0.035860655737704916,0.0,0.015228426395939085,0.016025641025641024,2015,1.0,0.2054794520547945
Daytona USA,SAT,Racing,Sega,Sega-AM2,0.6779878278666451,0.026574803149606308,0.0,0.25821596244131456,0.0,0.0,1995,0.6126558005752636,0.0639269406392694
MX vs. ATV: Alive,X360,Racing,THQ,Rainbow Studios,0.6555555555555557,0.026574803149606308,0.03790983606557377,0.0,0.013197969543147208,0.016025641025641024,2011,0.6951102588686481,0.1141552511415525
ZhuZhu Pets 2: Featuring The Wild Bunch,DS,Simulation,Activision,Black Lantern Studios,0.6779878278666451,0.026574803149606308,0.04098360655737705,0.0,0.01116751269035533,0.01282051282051282,2010,1.0,0.091324200913242
Petz Catz Clan,DS,Simulation,Ubisoft,Ubisoft,0.4444444444444445,0.026574803149606308,0.04815573770491803,0.0,0.003045685279187817,0.01282051282051282,2008,0.9693192713326941,0.4452054794520548
Jump Super Stars,DS,Fighting,Nintendo,Ganbarion,0.6779878278666451,0.026574803149606308,0.0,0.25821596244131456,0.0,0.0,2005,0.36625119846596355,0.045662100456621
Metal Gear Solid 3: Subsistence,PS2,Action,Konami,Kojima Productions,0.9333333333333333,0.027066929133858275,0.034836065573770496,0.07042253521126761,0.0010152284263959391,0.01923076923076923,2006,0.7363374880153403,0.06164383561643835
Jak X: Combat Racing,PS2,Racing,Sony Computer Entertainment,Naughty Dog,0.6779878278666451,0.026574803149606308,0.04610655737704918,0.0,0.0020304568527918783,0.022435897435897436,2005,0.5436241610738255,0.0136986301369863
Tak and the Power of Juju,GBA,Platform,THQ,Avalanche Software,0.6779878278666451,0.026574803149606308,0.039959016393442626,0.0,0.015228426395939085,0.003205128205128205,2003,0.6951102588686481,0.1552511415525114
