Game Title,Release Year,North American Sales,EU Sales,Japanese Sales,Other Sales,Sales,Critic Score,Big Publisher,Genre_Adventure,Genre_Fighting,Genre_Misc,Genre_Platform,Genre_Puzzle,Genre_Racing,Genre_Role-Playing,Genre_Shooter,Genre_Simulation,Genre_Sports,Genre_Strategy,Console_3DO,Console_3DS,Console_DC,Console_DS,Console_GB,Console_GBA,Console_GC,Console_GEN,Console_GG,Console_N64,Console_NES,Console_NG,Console_PC,Console_PCFX,Console_PS,Console_PS2,Console_PS3,Console_PS4,Console_PSP,Console_PSV,Console_SAT,Console_SCD,Console_SNES,Console_TG16,Console_WS,Console_Wii,Console_WiiU,Console_X360,Console_XB,Console_XOne,Publisher_Acclaim Entertainment,Publisher_Activision,Publisher_Atari,Publisher_Capcom,Publisher_Codemasters,Publisher_D3Publisher,Publisher_Deep Silver,Publisher_Disney Interactive Studios,Publisher_Eidos Interactive,Publisher_Electronic Arts,Publisher_Idea Factory,Publisher_Konami Digital Entertainment,Publisher_Majesco Entertainment,Publisher_Microsoft Game Studios,Publisher_Midway Games,Publisher_Namco Bandai Games,Publisher_Nintendo,Publisher_Nippon Ichi Software,Publisher_Other,Publisher_Sega,Publisher_Sony Computer Entertainment,Publisher_Square Enix,Publisher_THQ,Publisher_Take-Two Interactive,Publisher_Tecmo Koei,Publisher_Ubisoft,Publisher_Unknown,Publisher_Vivendi Games,Publisher_Warner Bros. Interactive Entertainment,Publisher_Zoo Digital Publishing,Developer_Arc System Works,Developer_Artificial Mind and Movement,Developer_Capcom,Developer_Codemasters,Developer_EA Canada,Developer_EA Sports,Developer_EA Tiburon,Developer_Electronic Arts,Developer_Eurocom Entertainment Software,Developer_FUN Labs,Developer_Harmonix Music Systems,Developer_High Voltage Software,Developer_Konami,Developer_Maxis,Developer_Midway,Developer_Namco,Developer_Neversoft Entertainment,Developer_Nintendo,Developer_Omega Force,Developer_Other,Developer_Square Enix,Developer_THQ,Developer_TT Games,Developer_Traveller's Tales,Developer_Ubisoft,Developer_Ubisoft Montreal,Developer_Unknown,Developer_Vicarious Visions,Developer_Visual Concepts,Developer_Yuke's,Decade,NA Share,EU Share,JP Share,Other Share,Is Recent
Pokemon X/Pokemon Y,2013.0,0.12765957446808512,0.14468232044198898,0.4256360078277886,0.07379375591296122,0.176805622879302,0.6584432765363734,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2010.0,0.7220334534000263,0.8183128912181583,2.4073669202158405,0.417372223299353,1
Call of Duty: Black Ops II,2012.0,0.12064796905222439,0.19785911602209946,0.06360078277886497,0.22894985808893092,0.1669898206495395,0.8235294117647058,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2010.0,0.722486967067457,1.1848573479059252,0.38086622604585907,1.3710408047531626,1
Call of Duty: Black Ops II,2012.0,0.199468085106383,0.14640883977900554,0.006849315068493151,0.10596026490066227,0.16553562772661173,0.8235294117647058,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2010.0,1.2049858259867294,0.8844551580207567,0.041376682243927876,0.6401054948464605,1
Call of Duty: Modern Warfare 2,2009.0,0.20599613152804644,0.12396408839779005,0.007827788649706457,0.12109744560075687,0.16311197285506546,0.9529411764705883,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2000.0,1.2629123903190482,0.7599938019751585,0.04799027632791804,0.7424191092848779,0
Call of Duty: Modern Warfare 3,2011.0,0.13394584139264992,0.19785911602209946,0.04794520547945205,0.14853358561967836,0.16129423170140572,0.8823529411764705,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2010.0,0.830444089535798,1.2266967884405444,0.2972530695841009,0.9208859117457444,1
Grand Theft Auto III,2001.0,0.1690038684719536,0.15573204419889503,0.029354207436399216,0.1229895931882687,0.1586282113427048,0.988235294117647,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2000.0,1.0654086498323614,0.9817424207251961,0.1850503588733127,0.775332408700988,0
Super Smash Bros. Brawl,2008.0,0.1600580270793037,0.08805248618784531,0.2602739726027397,0.09555345316934721,0.15547746000969462,0.9411764705882352,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2000.0,1.029461293420432,0.5663360218410752,1.674030258704449,0.6145807447805559,0
Mario Kart 7,2011.0,0.12161508704061898,0.1388121546961326,0.2632093933463796,0.08609271523178809,0.15329617062530296,0.8470588235294118,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2010.0,0.7933341488214923,0.9055161269189613,1.7169991414184382,0.5616103447373244,1
Call of Duty: Black Ops,2010.0,0.144825918762089,0.15089779005524864,0.046966731898238745,0.16934720908230844,0.15293262239457103,0.8823529411764705,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2010.0,0.9469916653128037,0.9866945828335274,0.30710734677041684,1.107332146867836,1
Grand Theft Auto V,2014.0,0.09574468085106383,0.21788674033149172,0.03718199608610567,0.18637653736991486,0.1526902569074164,0.988235294117647,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2010.0,0.6270516717325227,1.4269852231868807,0.2435125648432889,1.2206184018861408,1
Animal Crossing: Wild World,2005.0,0.06044487427466151,0.11912983425414365,0.5215264187866927,0.08136234626300852,0.1468734852157053,0.8588235294117647,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,0.4115438139558636,0.8111051091296974,3.5508547919371183,0.5539621133352691,0
Halo 3,2007.0,0.1926982591876209,0.0970303867403315,0.012720156555772993,0.11447492904446546,0.14675230247212798,0.9529411764705883,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2000.0,1.3130850824246472,0.6611847657978658,0.08667773071696015,0.7800554207059694,0
Super Mario 64,1996.0,0.16706963249516443,0.09841160220994476,0.18688845401174167,0.021759697256386,0.14396509936984975,0.6584432765363734,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1990.0,1.160487043223987,0.6835795803337239,1.2981511132196062,0.15114564121186638,0
Pokemon HeartGold/Pokemon SoulSilver,2009.0,0.10493230174081239,0.09357734806629835,0.38747553816046965,0.0719016083254494,0.14251090644692196,0.6584432765363734,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2000.0,0.7363106751404624,0.6566328879618145,2.71891848716003,0.5045340747462657,0
Pokemon Omega Ruby/Pokemon Alpha Sapphire,2014.0,0.10517408123791103,0.12051104972375692,0.30332681017612523,0.07000946073793755,0.14142026175472613,0.6584432765363734,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2010.0,0.7436988160884677,0.8521483995890677,2.1448610433362343,0.495045475586513,1
Gran Turismo 4,2004.0,0.07277562862669246,0.00034530386740331496,0.1076320939334638,0.7123935666982025,0.14117789626757152,0.8941176470588236,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2000.0,0.5154888304098422,0.00244587769425936,0.76238629969008,5.04607013939362,0
Super Mario Galaxy,2007.0,0.1465183752417795,0.1156767955801105,0.11741682974559686,0.07000946073793755,0.13742123121667474,0.988235294117647,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.0661989704542896,0.8417680045212275,0.8544300520817155,0.5094515608549036,0
Super Mario Land 2: 6 Golden Coins,1992.0,0.14893617021276598,0.07044198895027624,0.2632093933463796,0.027436140018921473,0.13536112457586041,0.6584432765363734,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1990.0,1.1002876245261815,0.5204004411975645,1.9444976847755813,0.20268847577093999,0
Grand Theft Auto IV,2008.0,0.16344294003868473,0.10600828729281768,0.013698630136986302,0.09744560075685904,0.13330101793504606,0.9999999999999999,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2000.0,1.2261192192720238,0.795254897036665,0.10276463262764632,0.7310191794960007,0
