Game Title,Critic Score,Sales,North American Sales,Japanese Sales,EU Sales,Other Sales,Release Year,Publisher Freq,Developer Freq,Console Freq,Genre Freq,Decade,NA Share,EU Share,JP Share,Other Share,Is Recent,Game Quality,Game Quality Encoded
MVP Baseball 2003,0.6779878278666451,0.009350393700787402,0.015368852459016393,0.0,0.0040609137055837565,0.003205128205128205,2003,0.5167785234899328,0.1004566210045662,0.3487886382623224,0.9143763213530656,2000,0.7499999999999999,0.19999999999999998,0.0,0.049999999999999996,0,High,2
NCAA Final Four 2004,0.6779878278666451,0.00984251968503937,0.010245901639344263,0.0,0.008121827411167513,0.009615384615384614,2003,0.5436241610738255,0.0776255707762557,0.8872180451127819,0.9143763213530656,2000,0.4761904761904762,0.380952380952381,0.0,0.14285714285714285,0,High,2
Treasure World,0.6779878278666451,0.009350393700787402,0.018442622950819672,0.0,0.0,0.00641025641025641,2009,0.02109300095877277,0.0091324200913242,0.9999999999999999,0.39464411557434814,2000,0.8999999999999999,0.0,0.0,0.09999999999999999,0,High,2
NHL FaceOff 2001,0.39999999999999997,0.009350393700787402,0.010245901639344263,0.0,0.007106598984771575,0.00641025641025641,2001,0.5436241610738255,0.0776255707762557,0.8872180451127819,0.9143763213530656,2000,0.5,0.35000000000000003,0.0,0.09999999999999999,0,Medium,1
The BIGS 2,0.6779878278666451,0.00984251968503937,0.010245901639344263,0.0,0.008121827411167513,0.009615384615384614,2009,0.174496644295302,0.0365296803652968,0.8872180451127819,0.9143763213530656,2000,0.4761904761904762,0.380952380952381,0.0,0.14285714285714285,0,High,2
Rocket Power: Zero Gravity Zone,0.6779878278666451,0.009350393700787402,0.01434426229508197,0.0,0.005076142131979696,0.0,2003,0.6951102588686481,0.0547945205479452,0.3751044277360066,0.9143763213530656,2000,0.7000000000000001,0.25,0.0,0.0,0,High,2
ESPN MLB Baseball,0.6779878278666451,0.00984251968503937,0.010245901639344263,0.0,0.008121827411167513,0.009615384615384614,2004,0.6126558005752636,0.0182648401826484,0.8872180451127819,0.9143763213530656,2000,0.4761904761904762,0.380952380952381,0.0,0.14285714285714285,0,High,2
Mat Hoffman's Pro BMX 2,0.6779878278666451,0.009350393700787402,0.015368852459016393,0.0,0.0040609137055837565,0.003205128205128205,2002,1.0,0.1141552511415525,0.3487886382623224,0.9143763213530656,2000,0.7499999999999999,0.19999999999999998,0.0,0.049999999999999996,0,High,2
Pro Yakyuu Spirits 2013,0.6779878278666451,0.009350393700787402,0.0,0.09389671361502348,0.0,0.0,2013,0.10162991371045062,0.9315068493150684,0.56265664160401,0.9143763213530656,2010,0.0,0.0,1.0,0.0,0,High,2
Cabela's Big Game Hunter (2008),0.6779878278666451,0.00984251968503937,0.010245901639344263,0.0,0.008121827411167513,0.009615384615384614,2007,1.0,0.03881278538812785,0.8872180451127819,0.9143763213530656,2000,0.4761904761904762,0.380952380952381,0.0,0.14285714285714285,0,High,2
UFC Personal Trainer: The Ultimate Fitness System,0.6779878278666451,0.009350393700787402,0.012295081967213115,0.0,0.006091370558375634,0.00641025641025641,2011,0.6951102588686481,0.19406392694063926,0.5664160401002506,0.9143763213530656,2010,0.6,0.3,0.0,0.09999999999999999,0,High,2
Mobile Suit Gundam: Crossfire,0.6779878278666451,0.00984251968503937,0.006147540983606557,0.06572769953051644,0.0,0.003205128205128205,2006,0.31831255992329816,0.0182648401826484,0.56265664160401,0.39464411557434814,2000,0.2857142857142857,0.0,0.6666666666666666,0.047619047619047616,0,High,2
Harvest Moon: More Friends of Mineral Town,0.7777777777777777,0.009350393700787402,0.01434426229508197,0.0,0.005076142131979696,0.0,2005,0.07382550335570469,0.0319634703196347,0.3751044277360066,0.39464411557434814,2000,0.7000000000000001,0.25,0.0,0.0,0,High,2
DarkStar One: Broken Alliance,0.6000000000000001,0.009350393700787402,0.011270491803278689,0.0,0.007106598984771575,0.00641025641025641,2010,0.02109300095877277,0.02054794520547945,0.5434419381787802,0.39464411557434814,2010,0.5499999999999999,0.35000000000000003,0.0,0.09999999999999999,0,Medium,1
Apache: Air Assault,0.6779878278666451,0.009350393700787402,0.011270491803278689,0.0,0.006091370558375634,0.00641025641025641,2010,1.0,0.0182648401826484,0.56265664160401,0.39464411557434814,2010,0.5499999999999999,0.3,0.0,0.09999999999999999,0,High,2
Beyblade G-Revolution,0.15555555555555556,0.009350393700787402,0.015368852459016393,0.0,0.005076142131979696,0.0,2004,0.32023010546500474,0.0273972602739726,0.3751044277360066,1.0,2000,0.7499999999999999,0.25,0.0,0.0,0,Low,0
Godzilla (2015),0.6779878278666451,0.009350393700787402,0.011270491803278689,0.014084507042253521,0.003045685279187817,0.009615384615384614,2015,0.3125599232981783,0.0730593607305936,0.37886382623224724,1.0,2010,0.5499999999999999,0.15,0.15,0.15,1,High,2
Sengoku Basara 2 Heroes,0.6779878278666451,0.009350393700787402,0.0,0.09389671361502348,0.0,0.0,2007,0.41802492809204217,0.6689497716894978,0.8872180451127819,1.0,2000,0.0,0.0,1.0,0.0,0,High,2
NFL Street 2,0.7999999999999998,0.009350393700787402,0.015368852459016393,0.0,0.0040609137055837565,0.003205128205128205,2004,0.04410354745925216,0.4383561643835616,0.22013366750208854,0.9143763213530656,2000,0.7499999999999999,0.19999999999999998,0.0,0.049999999999999996,0,High,2
UFC: Tapout,0.6779878278666451,0.009350393700787402,0.01434426229508197,0.0,0.005076142131979696,0.003205128205128205,2002,0.14189837008628955,0.01141552511415525,0.3487886382623224,0.306553911205074,2000,0.7000000000000001,0.25,0.0,0.049999999999999996,0,High,2
Injustice: Gods Among Us,0.6779878278666451,0.009350393700787402,0.009221311475409836,0.0,0.00913705583756345,0.00641025641025641,2013,0.15819750719079578,0.0319634703196347,0.06140350877192982,0.306553911205074,2010,0.44999999999999996,0.44999999999999996,0.0,0.09999999999999999,0,High,2
Shrek: Forever After,0.6779878278666451,0.00984251968503937,0.01639344262295082,0.0,0.0020304568527918783,0.009615384615384614,2010,1.0,0.00684931506849315,0.56265664160401,0.33474277660324175,2010,0.761904761904762,0.09523809523809525,0.0,0.14285714285714285,0,High,2
The Fairly Odd Parents: Shadow Showdown,0.6779878278666451,0.00984251968503937,0.01639344262295082,0.0,0.0040609137055837565,0.003205128205128205,2004,0.6951102588686481,0.14383561643835616,0.22013366750208854,0.33474277660324175,2000,0.7619047619047619,0.19047619047619047,0.0,0.047619047619047616,0,High,2
X2: Wolverine's Revenge,0.7444444444444445,0.009350393700787402,0.01434426229508197,0.0,0.005076142131979696,0.0,2003,1.0,0.2054794520547945,0.3751044277360066,0.33474277660324175,2000,0.7000000000000001,0.25,0.0,0.0,0,High,2
Teenage Mutant Ninja Turtles: Danger of the Ooze,0.6779878278666451,0.009350393700787402,0.011270491803278689,0.0,0.007106598984771575,0.00641025641025641,2014,1.0,0.07077625570776255,0.5434419381787802,0.33474277660324175,2010,0.5499999999999999,0.35000000000000003,0.0,0.09999999999999999,0,High,2
All Star Pro-Wrestling,0.6779878278666451,0.009350393700787402,0.0,0.09389671361502348,0.0,0.0,2000,0.02588686481303931,0.06164383561643835,0.8872180451127819,0.306553911205074,2000,0.0,0.0,1.0,0.0,0,High,2
Arcana Heart 3,0.6666666666666665,0.00984251968503937,0.004098360655737705,0.04694835680751174,0.005076142131979696,0.00641025641025641,2014,0.099712368168744,0.0136986301369863,0.56265664160401,0.306553911205074,2010,0.1904761904761905,0.2380952380952381,0.4761904761904762,0.09523809523809525,0,Medium,1
Ty the Tasmanian Tiger 2: Bush Rescue,0.711111111111111,0.009350393700787402,0.015368852459016393,0.0,0.0040609137055837565,0.003205128205128205,2004,0.8072866730584851,0.09360730593607305,0.22013366750208854,0.33474277660324175,2000,0.7499999999999999,0.19999999999999998,0.0,0.049999999999999996,0,High,2
The King of Fighters Collection: The Orochi Saga,0.6779878278666451,0.00984251968503937,0.010245901639344263,0.0,0.008121827411167513,0.009615384615384614,2008,0.039309683604985615,0.0958904109589041,0.8872180451127819,0.306553911205074,2000,0.4761904761904762,0.380952380952381,0.0,0.14285714285714285,0,High,2
Samurai Spirits (CD),0.6779878278666451,0.009350393700787402,0.0,0.09389671361502348,0.0,0.0,1994,0.026845637583892617,0.07534246575342465,0.004594820384294068,0.306553911205074,1990,0.0,0.0,1.0,0.0,0,High,2
From TV Animation One Piece: Grand Battle! 3,0.6779878278666451,0.00984251968503937,0.0,0.09389671361502348,0.0,0.003205128205128205,2003,0.14381591562799617,0.045662100456621,0.22013366750208854,0.306553911205074,2000,0.0,0.0,0.9523809523809523,0.047619047619047616,0,High,2
SpongeBob SquarePants: Revenge of the Flying Dutchman,0.6779878278666451,0.009350393700787402,0.015368852459016393,0.0,0.0040609137055837565,0.003205128205128205,2002,0.6951102588686481,0.00684931506849315,0.22013366750208854,0.33474277660324175,2000,0.7499999999999999,0.19999999999999998,0.0,0.049999999999999996,0,High,2
Ratatouille,0.6444444444444444,0.009350393700787402,0.01434426229508197,0.0,0.005076142131979696,0.0,2007,0.6951102588686481,0.0319634703196347,0.3751044277360066,0.33474277660324175,2000,0.7000000000000001,0.25,0.0,0.0,0,Medium,1
The Fairly Odd Parents: Enter the Cleft,0.6779878278666451,0.009350393700787402,0.01434426229508197,0.0,0.005076142131979696,0.0,2002,0.6951102588686481,0.0547945205479452,0.3751044277360066,0.33474277660324175,2000,0.7000000000000001,0.25,0.0,0.0,0,High,2
Kung Fu Rider,0.36666666666666664,0.00984251968503937,0.006147540983606557,0.004694835680751174,0.010152284263959392,0.01282051282051282,2010,0.5436241610738255,0.045662100456621,0.56265664160401,1.0,2010,0.2857142857142857,0.4761904761904762,0.04761904761904762,0.1904761904761905,0,Medium,1
Code of Princess,0.6888888888888889,0.00984251968503937,0.01639344262295082,0.014084507042253521,0.0,0.00641025641025641,2012,0.21572387344199426,0.01598173515981735,0.23433583959899748,0.09267089499647639,2010,0.761904761904762,0.0,0.14285714285714285,0.09523809523809525,0,High,2
The Amazing Spider-Man (2012),0.6779878278666451,0.009350393700787402,0.015368852459016393,0.0,0.003045685279187817,0.00641025641025641,2012,1.0,0.0182648401826484,0.9999999999999999,0.09267089499647639,2010,0.7499999999999999,0.15,0.0,0.09999999999999999,0,High,2
Castlevania: Lords of Shadow 2,0.6779878278666451,0.00984251968503937,0.0030737704918032786,0.009389671361502348,0.013197969543147208,0.009615384615384614,2014,0.10162991371045062,0.01598173515981735,0.56265664160401,0.09267089499647639,2010,0.14285714285714285,0.6190476190476191,0.09523809523809525,0.14285714285714285,0,High,2
CSI: Unsolved!,0.6779878278666451,0.009350393700787402,0.013319672131147542,0.0,0.005076142131979696,0.00641025641025641,2010,0.9693192713326941,0.0182648401826484,0.9999999999999999,0.6666666666666666,2010,0.65,0.25,0.0,0.09999999999999999,0,High,2
Sleeping Dogs: Definitive Edition,0.7222222222222221,0.00984251968503937,0.010245901639344263,0.0,0.00913705583756345,0.00641025641025641,2014,0.19942473633748803,0.01141552511415525,0.2184628237259816,0.09267089499647639,2010,0.4761904761904762,0.42857142857142855,0.0,0.09523809523809525,0,High,2
Skylanders: SuperChargers Racing,0.6779878278666451,0.009350393700787402,0.011270491803278689,0.0,0.007106598984771575,0.00641025641025641,2015,1.0,0.07990867579908675,0.23433583959899748,0.09267089499647639,2010,0.5499999999999999,0.35000000000000003,0.0,0.09999999999999999,1,High,2
Grandia II,0.8444444444444443,0.009350393700787402,0.0,0.09389671361502348,0.0,0.0,2000,0.9693192713326941,0.04337899543378995,0.020050125313283207,0.5246652572233967,2000,0.0,0.0,1.0,0.0,0,High,2
Untold Legends: Dark Kingdom,0.6779878278666451,0.009350393700787402,0.01434426229508197,0.009389671361502348,0.0020304568527918783,0.00641025641025641,2006,0.011505273250239692,0.0182648401826484,0.56265664160401,0.5246652572233967,2000,0.7000000000000001,0.09999999999999999,0.09999999999999999,0.09999999999999999,0,High,2
Sid Meier's Pirates!,0.8333333333333333,0.009350393700787402,0.01639344262295082,0.0,0.0010152284263959391,0.00641025641025641,2007,0.11505273250239692,0.0273972602739726,0.5593149540517961,0.2885835095137421,2000,0.7999999999999999,0.049999999999999996,0.0,0.09999999999999999,0,High,2
Nobunaga no Yabou: Reppuuden,0.6779878278666451,0.009350393700787402,0.0,0.0892018779342723,0.0,0.003205128205128205,1999,0.15052732502396932,0.02968036529680365,0.4715956558061821,0.2885835095137421,1990,0.0,0.0,0.95,0.049999999999999996,0,High,2
Bleach: The 3rd Phantom,0.6779878278666451,0.009350393700787402,0.010245901639344263,0.03286384976525822,0.0020304568527918783,0.003205128205128205,2009,0.6126558005752636,0.34931506849315064,0.9999999999999999,0.5246652572233967,2000,0.5,0.09999999999999999,0.35000000000000003,0.049999999999999996,0,High,2
CandyLand / Chutes & Ladders / Memory,0.6779878278666451,0.009350393700787402,0.015368852459016393,0.0,0.005076142131979696,0.0,2005,0.04314477468839885,0.091324200913242,0.3751044277360066,0.7054263565891473,2000,0.7499999999999999,0.25,0.0,0.0,0,High,2
The Bible Game,0.6779878278666451,0.00984251968503937,0.010245901639344263,0.0,0.008121827411167513,0.009615384615384614,2005,0.14189837008628955,0.045662100456621,0.8872180451127819,0.7054263565891473,2000,0.4761904761904762,0.380952380952381,0.0,0.14285714285714285,0,High,2
Neighborhood Games,0.6779878278666451,0.009350393700787402,0.017418032786885248,0.0,0.0020304568527918783,0.003205128205128205,2009,0.6951102588686481,0.0045662100456621,0.5664160401002506,0.7054263565891473,2000,0.85,0.09999999999999999,0.0,0.049999999999999996,0,High,2
My Secret World by Imagine,0.6779878278666451,0.009350393700787402,0.0,0.0,0.020304568527918784,0.0,2008,0.9693192713326941,0.4452054794520548,0.9999999999999999,0.7054263565891473,2000,0.0,1.0,0.0,0.0,0,High,2
Taiko no Tatsujin: Waku Waku Anime Matsuri,0.6779878278666451,0.009350393700787402,0.0,0.09389671361502348,0.0,0.0,2003,0.16682646212847554,0.25799086757990863,0.8872180451127819,0.7054263565891473,2000,0.0,0.0,1.0,0.0,0,High,2
"Ni Hao, Kai-lan: New Year's Celebration",0.6779878278666451,0.009350393700787402,0.0194672131147541,0.0,0.0,0.003205128205128205,2009,0.03355704697986577,0.091324200913242,0.9999999999999999,0.7054263565891473,2000,0.95,0.0,0.0,0.049999999999999996,0,High,2
The Cheetah Girls: Passport to Stardom,0.6779878278666451,0.009350393700787402,0.018442622950819672,0.0,0.0,0.003205128205128205,2008,0.18983700862895495,0.0273972602739726,0.9999999999999999,0.7054263565891473,2000,0.8999999999999999,0.0,0.0,0.049999999999999996,0,High,2
SingStar: Back to the 80s,0.6779878278666451,0.009350393700787402,0.0,0.0,0.016243654822335026,0.01282051282051282,2011,0.5436241610738255,0.1324200913242009,0.56265664160401,0.7054263565891473,2010,0.0,0.7999999999999999,0.0,0.19999999999999998,0,High,2
Jissen Pachi-Slot Hisshouhou! Aladdin A,0.6779878278666451,0.009350393700787402,0.0,0.09389671361502348,0.0,0.0,2002,0.011505273250239692,0.0228310502283105,0.8872180451127819,0.7054263565891473,2000,0.0,0.0,1.0,0.0,0,High,2
Namco Museum: 50th Anniversary,0.6779878278666451,0.009350393700787402,0.01434426229508197,0.0,0.005076142131979696,0.0,2005,0.16682646212847554,0.091324200913242,0.3751044277360066,0.7054263565891473,2000,0.7000000000000001,0.25,0.0,0.0,0,High,2
Press Your Luck 2010 Edition,0.6779878278666451,0.009350393700787402,0.0194672131147541,0.0,0.0,0.003205128205128205,2009,0.9693192713326941,0.02968036529680365,0.9999999999999999,0.7054263565891473,2000,0.95,0.0,0.0,0.049999999999999996,0,High,2
Taiko no Tatsujin: Go! Go! Godaime,0.6779878278666451,0.009350393700787402,0.0,0.09389671361502348,0.0,0.0,2004,0.16682646212847554,0.25799086757990863,0.8872180451127819,0.7054263565891473,2000,0.0,0.0,1.0,0.0,0,High,2
Taiko Drum Master,0.7888888888888888,0.00984251968503937,0.010245901639344263,0.0,0.008121827411167513,0.009615384615384614,2004,0.16682646212847554,0.25799086757990863,0.8872180451127819,0.7054263565891473,2000,0.4761904761904762,0.380952380952381,0.0,0.14285714285714285,0,High,2
Just Dance 2: Extra Songs,0.6779878278666451,0.009350393700787402,0.0,0.0,0.017258883248730966,0.009615384615384614,2011,0.9693192713326941,0.1506849315068493,0.5664160401002506,0.7054263565891473,2010,0.0,0.85,0.0,0.15,0,High,2
Rock Band Track Pack Volume 2,0.6779878278666451,0.00984251968503937,0.018442622950819672,0.0,0.0010152284263959391,0.00641025641025641,2008,0.04122722914669223,0.13926940639269406,0.5434419381787802,0.7054263565891473,2000,0.8571428571428571,0.04761904761904762,0.0,0.09523809523809525,0,High,2
Langrisser III,0.6779878278666451,0.009350393700787402,0.0,0.09389671361502348,0.0,0.0,1996,0.003835091083413231,0.00684931506849315,0.07268170426065163,0.2885835095137421,1990,0.0,0.0,1.0,0.0,0,High,2
Super Robot Taisen 64,0.6779878278666451,0.009350393700787402,0.0,0.09389671361502348,0.0,0.0,1999,0.05848513902205177,0.14840182648401826,0.11570593149540517,0.2885835095137421,1990,0.0,0.0,1.0,0.0,0,High,2
Namco Museum Vol.4,0.6779878278666451,0.009350393700787402,0.0020491803278688526,0.07511737089201878,0.0010152284263959391,0.003205128205128205,1997,0.16682646212847554,0.25799086757990863,0.4715956558061821,0.7054263565891473,1990,0.09999999999999999,0.049999999999999996,0.7999999999999999,0.049999999999999996,0,High,2
Trade & Battle: Card Hero,0.6779878278666451,0.009350393700787402,0.0,0.09389671361502348,0.0,0.0,2000,0.36625119846596355,0.0593607305936073,0.018796992481203006,0.2885835095137421,2000,0.0,0.0,1.0,0.0,0,High,2
SD Gundam GNext,0.6779878278666451,0.009350393700787402,0.0,0.09389671361502348,0.0,0.0,1995,0.14381591562799617,0.15753424657534246,0.08187134502923976,0.2885835095137421,1990,0.0,0.0,1.0,0.0,0,High,2
Thrillville,0.711111111111111,0.009350393700787402,0.018442622950819672,0.0,0.0,0.00641025641025641,2006,0.13135186960690318,0.05707762557077625,0.5593149540517961,0.2885835095137421,2000,0.8999999999999999,0.0,0.0,0.09999999999999999,0,High,2
Suikoden Tactics,0.6779878278666451,0.009350393700787402,0.006147540983606557,0.03286384976525822,0.005076142131979696,0.00641025641025641,2005,0.7363374880153403,0.9315068493150684,0.8872180451127819,0.2885835095137421,2000,0.3,0.25,0.35000000000000003,0.09999999999999999,0,High,2
Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,0.6779878278666451,0.009350393700787402,0.011270491803278689,0.0,0.007106598984771575,0.00641025641025641,2009,1.0,0.01141552511415525,0.5664160401002506,0.6666666666666666,2000,0.5499999999999999,0.35000000000000003,0.0,0.09999999999999999,0,High,2
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",0.6779878278666451,0.009350393700787402,0.015368852459016393,0.0,0.0040609137055837565,0.003205128205128205,2005,0.03547459252157238,0.3447488584474886,0.3487886382623224,0.6666666666666666,2000,0.7499999999999999,0.19999999999999998,0.0,0.049999999999999996,0,High,2
Disney Art Academy,0.6779878278666451,0.00984251968503937,0.004098360655737705,0.04694835680751174,0.006091370558375634,0.003205128205128205,2016,0.36625119846596355,0.0182648401826484,0.23433583959899748,0.7054263565891473,2010,0.19047619047619047,0.2857142857142857,0.47619047619047616,0.047619047619047616,1,High,2
World Championship Cards,0.3222222222222222,0.00984251968503937,0.0194672131147541,0.0,0.0,0.00641025641025641,2008,0.14189837008628955,0.045662100456621,0.5593149540517961,0.7054263565891473,2000,0.9047619047619048,0.0,0.0,0.09523809523809525,0,Medium,1
Buzz! The Schools Quiz,0.6779878278666451,0.00984251968503937,0.0,0.0,0.0020304568527918783,0.060897435897435896,2008,0.5436241610738255,0.0273972602739726,0.8872180451127819,0.7054263565891473,2000,0.0,0.09523809523809525,0.0,0.9047619047619048,0,High,2
Earth Defense Force: Insect Armageddon,0.6222222222222222,0.009350393700787402,0.006147540983606557,0.03755868544600939,0.0040609137055837565,0.00641025641025641,2011,0.1860019175455417,0.05251141552511415,0.56265664160401,0.5229034531360113,2010,0.3,0.19999999999999998,0.39999999999999997,0.09999999999999999,0,Medium,1
Body Harvest,0.6779878278666451,0.009350393700787402,0.01639344262295082,0.0,0.0040609137055837565,0.0,1998,0.24352828379674019,0.01598173515981735,0.11570593149540517,0.5229034531360113,1990,0.7999999999999999,0.19999999999999998,0.0,0.0,0,High,2
Front Mission Evolved,0.6779878278666451,0.00984251968503937,0.010245901639344263,0.009389671361502348,0.007106598984771575,0.00641025641025641,2010,0.19942473633748803,0.0365296803652968,0.5434419381787802,0.5229034531360113,2010,0.4761904761904762,0.33333333333333337,0.09523809523809525,0.09523809523809525,0,High,2
Wing Arms,0.6779878278666451,0.009350393700787402,0.0,0.09389671361502348,0.0,0.0,1995,0.6126558005752636,0.34931506849315064,0.07268170426065163,0.5229034531360113,1990,0.0,0.0,1.0,0.0,0,High,2
We Sing Robbie Williams,0.6779878278666451,0.009350393700787402,0.0,0.0,0.0182741116751269,0.00641025641025641,2010,0.03451581975071908,0.0182648401826484,0.5664160401002506,0.7054263565891473,2010,0.0,0.8999999999999999,0.0,0.09999999999999999,0,High,2
Bratz: Rock Angelz,0.6779878278666451,0.00984251968503937,0.01639344262295082,0.0,0.0040609137055837565,0.003205128205128205,2005,0.6951102588686481,0.14383561643835616,0.22013366750208854,0.7054263565891473,2000,0.7619047619047619,0.19047619047619047,0.0,0.047619047619047616,0,High,2
Deal or No Deal: The Banker is Back!,0.6779878278666451,0.009350393700787402,0.0,0.0,0.020304568527918784,0.0,2008,0.026845637583892617,0.0273972602739726,0.9999999999999999,0.7054263565891473,2000,0.0,1.0,0.0,0.0,0,High,2
Wizards of Waverly Place: Spellbound,0.6779878278666451,0.009350393700787402,0.01639344262295082,0.0,0.003045685279187817,0.003205128205128205,2010,0.18983700862895495,0.0,0.9999999999999999,0.7054263565891473,2010,0.7999999999999999,0.15,0.0,0.049999999999999996,0,High,2
CSI: Deadly Intent,0.6779878278666451,0.009350393700787402,0.010245901639344263,0.0,0.008121827411167513,0.00641025641025641,2009,0.9693192713326941,0.1324200913242009,0.5434419381787802,0.6666666666666666,2000,0.5,0.39999999999999997,0.0,0.09999999999999999,0,High,2
Eagle Flight,0.6779878278666451,0.009350393700787402,0.009221311475409836,0.0,0.008121827411167513,0.009615384615384614,2016,0.9693192713326941,0.4452054794520548,0.37886382623224724,0.6666666666666666,2010,0.44999999999999996,0.39999999999999997,0.0,0.15,1,High,2
Black Panther 2: Yakuza Ashura Chapter,0.6779878278666451,0.009350393700787402,0.0,0.09389671361502348,0.0,0.0,2012,0.6126558005752636,0.34931506849315064,0.5593149540517961,0.6666666666666666,2010,0.0,0.0,1.0,0.0,0,High,2
Just Dance: Greatest Hits,0.6779878278666451,0.009350393700787402,0.01434426229508197,0.0,0.0040609137055837565,0.00641025641025641,2012,0.9693192713326941,0.1506849315068493,0.5664160401002506,0.0514446793516561,2010,0.7000000000000001,0.19999999999999998,0.0,0.09999999999999999,0,High,2
The Ultimate Red Ball Challenge,0.6779878278666451,0.009350393700787402,0.0,0.0,0.019289340101522844,0.003205128205128205,2009,0.026845637583892617,0.01598173515981735,0.5664160401002506,0.7054263565891473,2000,0.0,0.95,0.0,0.049999999999999996,0,High,2
Prince of Persia: Warrior Within,0.7999999999999998,0.009350393700787402,0.015368852459016393,0.0,0.0040609137055837565,0.003205128205128205,2004,0.9693192713326941,0.3904109589041096,0.22013366750208854,0.6666666666666666,2000,0.7499999999999999,0.19999999999999998,0.0,0.049999999999999996,0,High,2
Shutter Island,0.6779878278666451,0.009350393700787402,0.0,0.0,0.017258883248730966,0.009615384615384614,2009,0.0009587727708533077,0.0,0.6512113617376775,0.6666666666666666,2000,0.0,0.85,0.0,0.15,0,High,2
DanceMasters,0.5777777777777777,0.009350393700787402,0.015368852459016393,0.009389671361502348,0.0020304568527918783,0.003205128205128205,2010,0.7363374880153403,0.0,0.5434419381787802,0.7054263565891473,2010,0.7499999999999999,0.09999999999999999,0.09999999999999999,0.049999999999999996,0,Medium,1
Body and Brain Connection,0.5555555555555556,0.009350393700787402,0.010245901639344263,0.0,0.008121827411167513,0.00641025641025641,2011,0.31831255992329816,0.27853881278538817,0.5434419381787802,0.7054263565891473,2010,0.5,0.39999999999999997,0.0,0.09999999999999999,0,Medium,1
Rock Band Track Pack: Classic Rock,0.6779878278666451,0.00984251968503937,0.010245901639344263,0.0,0.008121827411167513,0.009615384615384614,2009,0.04122722914669223,0.13926940639269406,0.8872180451127819,0.7054263565891473,2000,0.4761904761904762,0.380952380952381,0.0,0.14285714285714285,0,High,2
The Thing,0.6779878278666451,0.009350393700787402,0.015368852459016393,0.0,0.0040609137055837565,0.003205128205128205,2002,0.06999041227229147,0.0045662100456621,0.3487886382623224,0.6666666666666666,2000,0.7499999999999999,0.19999999999999998,0.0,0.049999999999999996,0,High,2
Chronicles of Mystery: Curse of the Ancient Temple,0.6779878278666451,0.009350393700787402,0.007172131147540985,0.0,0.010152284263959392,0.00641025641025641,2009,0.026845637583892617,0.05707762557077625,0.9999999999999999,0.6666666666666666,2000,0.35000000000000003,0.5,0.0,0.09999999999999999,0,High,2
Mary-Kate and Ashley: Girls Night Out,0.6779878278666451,0.009350393700787402,0.015368852459016393,0.0,0.005076142131979696,0.0,2002,0.1860019175455417,0.01598173515981735,0.3751044277360066,0.7054263565891473,2000,0.7499999999999999,0.25,0.0,0.0,0,High,2
Jillian Michaels' Fitness Adventure,0.6779878278666451,0.00984251968503937,0.017418032786885248,0.0,0.0020304568527918783,0.00641025641025641,2011,0.21668264621284755,0.07077625570776255,0.5434419381787802,0.7054263565891473,2010,0.8095238095238096,0.09523809523809525,0.0,0.09523809523809525,0,High,2
Battleborn,0.6779878278666451,0.009350393700787402,0.012295081967213115,0.0,0.006091370558375634,0.00641025641025641,2016,0.11505273250239692,0.0867579908675799,0.6512113617376775,0.5229034531360113,2010,0.6,0.3,0.0,0.09999999999999999,1,High,2
Tom Clancy's Splinter Cell: Essentials,0.5111111111111111,0.009350393700787402,0.017418032786885248,0.0,0.0010152284263959391,0.00641025641025641,2006,0.9693192713326941,0.3904109589041096,0.5593149540517961,0.5229034531360113,2000,0.85,0.049999999999999996,0.0,0.09999999999999999,0,Medium,1
Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,0.6779878278666451,0.009350393700787402,0.0,0.09389671361502348,0.0,0.0,1996,0.14381591562799617,0.04794520547945205,0.07268170426065163,0.5229034531360113,1990,0.0,0.0,1.0,0.0,0,High,2
Sniper: Ghost Warrior 2,0.6779878278666451,0.009350393700787402,0.006147540983606557,0.0,0.012182741116751269,0.003205128205128205,2013,0.026845637583892617,0.05707762557077625,0.5434419381787802,0.5229034531360113,2010,0.3,0.6,0.0,0.049999999999999996,0,High,2
Gladius,0.6779878278666451,0.00984251968503937,0.010245901639344263,0.0,0.008121827411167513,0.009615384615384614,2003,0.13135186960690318,0.0639269406392694,0.8872180451127819,0.2885835095137421,2000,0.4761904761904762,0.380952380952381,0.0,0.14285714285714285,0,High,2
Total War: Shogun 2 - Fall of the Samurai,0.6779878278666451,0.009350393700787402,0.007172131147540985,0.0,0.010152284263959392,0.00641025641025641,2012,0.6126558005752636,0.03881278538812785,0.6512113617376775,0.2885835095137421,2010,0.35000000000000003,0.5,0.0,0.09999999999999999,0,High,2
Dead to Rights II,0.6779878278666451,0.00984251968503937,0.010245901639344263,0.0,0.008121827411167513,0.009615384615384614,2005,0.16682646212847554,0.00684931506849315,0.8872180451127819,0.5229034531360113,2000,0.4761904761904762,0.380952380952381,0.0,0.14285714285714285,0,High,2
MDK,0.6779878278666451,0.009350393700787402,0.011270491803278689,0.0,0.008121827411167513,0.003205128205128205,1998,0.006711409395973154,0.0410958904109589,0.4715956558061821,0.5229034531360113,1990,0.5499999999999999,0.39999999999999997,0.0,0.049999999999999996,0,High,2
